PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Erik Daniels,SAC,23,8-Jun,214,Kentucky,USA,Undrafted,Undrafted,Undrafted,21,0.6,0.9,0.2,-21.9,8.00%,14.30%,13.00%,36.10%,11.80%
Ervin Johnson,MIN,37,11-Jun,245,New Orleans,USA,1993,1,23,46,1.6,2.5,0.1,-7.9,10.50%,17.40%,9.60%,56.20%,2.20%
Etan Thomas,WAS,27,10-Jun,260,Syracuse,USA,2000,1,12,47,7.1,5.2,0.4,-5.5,8.20%,17.60%,16.30%,52.10%,3.40%
Flip Murray,SEA,25,3-Jun,197,Shaw,USA,2002,2,41,49,7,2,1.3,-8,1.70%,10.00%,23.80%,43.30%,13.90%
Francisco Elson,DEN,29,Jul-00,235,California,Netherlands,1999,2,41,67,3.7,3,0.5,0.4,6.50%,16.10%,13.50%,49.40%,5.50%
Frank Williams,CHI,25,3-Jun,212,Illinois,USA,2002,1,25,9,0.7,0.7,1.2,-15.5,2.30%,4.90%,14.60%,15.00%,28.90%
Fred Hoiberg,MIN,32,5-Jun,210,Iowa State,USA,1995,2,52,76,5.8,2.4,1.1,6.2,2.80%,11.40%,12.30%,66.40%,10.20%
Fred Jones,IND,26,2-Jun,218,Oregon,USA,2002,1,14,77,10.6,3.1,2.5,-3.5,1.60%,9.90%,17.60%,55.10%,16.60%
Gary Payton,BOS,36,4-Jun,180,Oregon State,USA,1990,1,2,77,11.3,3.1,6.1,1,2.00%,7.50%,16.80%,53.70%,27.90%
Geno Carlisle,POR,28,3-Jun,200,California,USA,Undrafted,Undrafted,Undrafted,6,1.3,0.2,0.2,-20,7.10%,0.00%,15.00%,70.90%,11.10%
George Lynch,NOH,34,8-Jun,235,North Carolina,USA,1993,1,12,44,3.7,4,2,-6.2,6.00%,14.20%,12.70%,41.20%,16.00%
Gerald Wallace,CHA,22,7-Jun,215,Alabama,USA,2001,1,25,70,11.1,5.5,2,-3.9,5.30%,13.40%,18.60%,51.00%,10.20%
Gilbert Arenas,WAS,23,3-Jun,191,Arizona,USA,2001,2,30,80,25.5,4.7,5.1,1.2,2.40%,9.00%,26.50%,56.50%,22.40%
Glenn Robinson,SAS,32,7-Jun,240,Purdue,USA,1994,1,1,9,10,2.7,0.9,-7.7,2.40%,12.30%,26.20%,51.70%,10.50%
Gordan Giricek,UTA,28,5-Jun,210,None,Croatia,1999,2,40,81,8.8,2.2,1.7,-1.7,1.60%,10.50%,21.10%,51.60%,15.00%
Grant Hill,ORL,32,8-Jun,225,Duke,USA,1994,1,3,67,19.7,4.7,3.3,-0.2,3.40%,10.10%,24.10%,56.50%,16.50%
Greg Buckner,DEN,28,4-Jun,210,Clemson,USA,1998,2,53,70,6.2,3,1.9,1.5,4.50%,9.60%,11.00%,63.80%,12.70%
Greg Ostertag,SAC,32,2-Jul,280,Kansas,USA,1995,1,28,56,1.6,3,0.7,6.7,9.10%,18.70%,9.50%,43.20%,9.40%
Ha Ha,POR,19,3-Jul,305,Yonsei (KOR),South Korea,2004,2,46,19,1.4,0.9,0.1,-3,6.50%,10.50%,16.80%,46.70%,3.00%
Hedo Turkoglu,ORL,26,10-Jun,220,None,Turkey,2000,1,16,67,14,3.5,2.3,-1.3,3.40%,9.50%,24.00%,53.20%,15.30%
Horace Jenkins,DET,30,1-Jun,180,William Paterson,USA,Undrafted,Undrafted,Undrafted,15,2.8,0.6,0.6,-9.3,2.80%,5.20%,24.60%,41.40%,21.40%
Howard Eisley,UTA,32,2-Jun,185,Boston College,USA,1994,2,30,74,5.6,1.2,3.4,-6.4,1.10%,5.90%,17.70%,47.00%,29.90%
Ibrahim Kutluay,SEA,31,6-Jun,200,None,USA,Undrafted,Undrafted,Undrafted,5,0,0.2,0,-81,0.00%,7.10%,13.00%,0.00%,0.00%
Ira Newble,CLE,30,7-Jun,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,74,5.9,3,1.2,-0.4,4.30%,8.00%,12.50%,48.20%,7.40%
JR Smith,NOH,19,6-Jun,220,None,USA,2004,1,18,76,10.3,2,1.9,-10.9,2.00%,6.60%,22.50%,47.80%,14.20%
Jabari Smith,NJN,28,11-Jun,250,Louisiana State,USA,2000,2,45,45,3.7,2.5,0.8,-8.8,4.50%,14.20%,14.80%,48.20%,10.00%
Jackie Butler,NYK,20,10-Jun,250,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,3,3.3,0,0,9.1,0.00%,0.00%,45.50%,102.50%,0.00%
Jackson Vroman,NOH,24,10-Jun,220,Iowa State,USA,2004,2,31,46,4.6,3.8,0.9,-4.1,9.00%,17.40%,18.50%,45.70%,9.50%
Jacque Vaughn,NJN,30,1-Jun,190,Kansas,USA,1997,1,27,71,5.3,1.5,1.9,-4.7,1.20%,6.80%,13.90%,51.10%,16.90%
Jahidi White,CHA,29,9-Jun,290,Georgetown,USA,1998,2,43,17,2.5,2,0.1,0.4,7.90%,17.30%,18.70%,43.20%,1.10%
Jake Tsakalidis,MEM,26,2-Jul,290,None,Greece,2000,1,25,31,2.5,1.8,0.3,1.7,7.70%,12.70%,13.60%,54.20%,6.10%
Jake Voskuhl,PHX,27,11-Jun,255,Connecticut,USA,2000,2,33,38,2.1,2.4,0.4,7.1,8.30%,15.10%,11.30%,52.80%,6.50%
Jalen Rose,TOR,32,8-Jun,215,Michigan,USA,1994,1,13,81,18.5,3.4,2.6,-3.4,1.60%,8.90%,24.70%,56.20%,14.00%
Jamaal Magloire,NOH,27,11-Jun,259,Kentucky,Canada,2000,1,19,23,11.7,8.9,1.3,-6.3,10.70%,20.00%,21.80%,48.00%,7.60%
Jamaal Tinsley,IND,27,3-Jun,195,Iowa State,USA,2001,1,27,40,15.4,4,6.4,4.1,2.10%,10.80%,25.40%,51.80%,35.00%
Jamal Crawford,NYK,25,5-Jun,190,Michigan,USA,2000,1,8,70,17.7,2.9,4.3,-3.6,1.20%,6.70%,22.10%,52.10%,19.00%
Jamal Sampson,CHA,22,11-Jun,235,California,USA,2002,2,46,23,3.4,5.3,0.3,-7.6,9.90%,27.80%,12.70%,49.90%,4.20%
Jameer Nelson,ORL,23,Jun-00,190,Saint Joseph's,USA,2004,1,20,79,8.7,2.4,3,-2.9,3.20%,8.50%,20.80%,51.00%,24.40%
James Jones,IND,24,8-Jun,215,Miami (FL),USA,2003,2,49,75,4.9,2.3,0.8,1.1,3.20%,10.40%,13.80%,53.70%,7.70%
James Posey,MEM,28,8-Jun,215,Xavier,USA,1999,1,18,50,8.1,4.4,1.8,-2.3,3.50%,13.20%,16.00%,50.00%,11.00%
James Thomas,ATL,24,8-Jun,235,Texas,USA,Undrafted,Undrafted,Undrafted,11,2.4,3.4,0.4,-23.2,13.50%,18.30%,10.90%,57.40%,6.10%
Jamison Brewer,NYK,24,4-Jun,195,Auburn,USA,2001,2,40,18,1.7,1.2,0.7,-18.7,3.40%,10.10%,13.70%,36.30%,11.80%
Jannero Pargo,CHI,25,1-Jun,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,32,6.4,1.5,2.4,-0.9,2.50%,7.20%,25.60%,45.70%,31.50%
Jared Jeffries,WAS,23,10-Jun,230,Indiana,USA,2002,1,11,77,6.8,4.9,2,0.6,7.20%,11.30%,13.20%,51.30%,11.50%
Jared Reiner,CHI,23,11-Jun,255,Iowa,USA,Undrafted,Undrafted,Undrafted,19,1.1,2,0.1,-4.7,8.00%,17.20%,12.20%,33.10%,1.10%
Jarron Collins,UTA,26,11-Jun,252,Stanford,USA,2001,2,52,50,4.3,3.3,1.2,1.4,6.30%,12.30%,11.70%,50.90%,9.10%
Jarvis Hayes,WAS,23,7-Jun,220,Georgia,USA,2003,1,10,54,10.2,4.2,1.7,-2.8,2.40%,12.30%,17.60%,47.50%,9.30%
Jason Collier,ATL,27,Jul-00,260,Georgia Tech,USA,2000,1,15,70,5.7,2.6,0.3,-18.8,8.60%,12.40%,21.70%,49.40%,3.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jason Collins,NJN,26,Jul-00,255,Stanford,USA,2001,1,18,80,6.4,6.1,1.3,3.9,6.20%,14.00%,11.60%,47.10%,6.60%
Jason Hart,CHA,27,3-Jun,185,Syracuse,USA,2000,2,49,74,9.5,2.7,5,-8.4,0.90%,10.50%,17.70%,53.40%,33.50%
Jason Kapono,CHA,24,8-Jun,213,UCLA,USA,2003,2,31,81,8.5,2,0.8,-3.5,2.00%,9.00%,21.60%,48.60%,7.20%
Jason Kidd,NJN,32,4-Jun,210,California,USA,1994,1,2,66,14.4,7.4,8.3,4.9,3.90%,16.90%,20.50%,50.60%,36.80%
Jason Richardson,GSW,24,6-Jun,225,Michigan State,USA,2001,1,5,72,21.7,5.9,3.9,-2.3,4.20%,11.00%,26.60%,51.80%,18.50%
Jason Terry,DAL,27,2-Jun,180,Arizona,USA,1999,1,10,80,12.4,2.4,5.4,9.5,1.70%,6.10%,17.70%,60.60%,27.80%
Jason Williams,MEM,29,1-Jun,190,Florida,USA,1998,1,7,71,10.1,1.7,5.6,1.9,1.00%,5.50%,18.80%,52.20%,33.90%
Jeff Foster,IND,28,11-Jun,242,Texas State,USA,1999,1,21,61,7,9,0.7,7.5,13.50%,22.20%,12.70%,55.10%,4.70%
Jeff McInnis,CLE,30,4-Jun,179,North Carolina,USA,1996,2,37,76,12.8,2.1,5.1,0.6,1.20%,5.00%,18.30%,49.50%,23.70%
Jelani McCoy,ATL,27,10-Jun,245,UCLA,USA,1998,2,33,10,1.5,2.1,0,2.4,9.30%,14.90%,10.80%,49.30%,0.00%
Jermaine Jackson,NYK,29,5-Jun,204,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,21,2,1.1,1.1,-11.9,1.40%,9.90%,9.90%,54.20%,18.60%
Jermaine O'Neal,IND,26,11-Jun,242,None,USA,1996,1,17,44,24.3,8.8,1.9,1.7,6.00%,20.50%,35.70%,52.00%,12.40%
Jerome James,SEA,29,1-Jul,272,Florida A&M,USA,1998,2,36,80,4.9,3,0.2,-1,6.30%,13.10%,16.00%,53.30%,2.40%
Jerome Moiso,CLE,27,10-Jun,260,UCLA,France,2000,1,11,20,1.4,1.9,0.1,-12.8,7.90%,24.10%,11.00%,59.00%,1.40%
Jerome Williams,NYK,32,9-Jun,206,Georgetown,USA,1996,1,26,79,4.5,3.6,0.5,0.7,9.70%,15.10%,13.90%,56.30%,5.50%
Jerry Stackhouse,DAL,30,6-Jun,218,North Carolina,USA,1995,1,3,56,14.9,3.3,2.3,3.4,2.40%,8.60%,24.20%,52.50%,13.70%
Jim Jackson,PHX,34,6-Jun,220,Ohio State,USA,1992,1,4,64,10.5,4.2,2.9,0.6,1.70%,11.00%,16.00%,55.30%,14.70%
Jiri Welsch,CLE,25,7-Jun,208,None,Czech Republi...,2002,1,16,71,6.5,2.4,1.5,-2,2.10%,11.10%,17.20%,51.80%,12.00%
Joe Johnson,PHX,24,7-Jun,230,Arkansas,USA,2001,1,10,82,17.1,5.1,3.5,8.5,3.70%,8.30%,18.70%,55.60%,13.00%
Joe Smith,MIL,29,10-Jun,225,Maryland,USA,1995,1,1,74,11,7.3,0.9,-1.4,7.80%,16.40%,15.50%,56.40%,4.70%
Joel Przybilla,POR,25,1-Jul,255,Minnesota,USA,2000,1,9,76,6.4,7.7,1,-3.9,10.20%,21.80%,12.30%,59.60%,6.30%
John Edwards,IND,23,Jul-00,275,Kent State,USA,Undrafted,Undrafted,Undrafted,25,1.2,0.8,0.1,-26.7,6.70%,8.80%,15.30%,40.10%,4.10%
John Salmons,PHI,25,6-Jun,207,Miami (FL),USA,2002,1,26,58,4.1,2.1,2,-4.8,1.20%,10.90%,12.40%,51.10%,19.30%
John Thomas,MIN,29,9-Jun,265,Minnesota,USA,1997,1,25,44,2.5,2.2,0.4,4.7,8.20%,11.00%,11.00%,52.20%,4.70%
Jon Barry,HOU,35,5-Jun,210,Georgia Tech,USA,1992,1,21,69,6.6,2.3,2.4,7.1,1.80%,8.90%,14.20%,57.00%,17.70%
Jonathan Bender,IND,24,Jul-00,219,None,USA,1999,1,5,7,5.1,2,0.6,-18.5,6.00%,12.30%,26.60%,42.20%,11.10%
Josh Childress,ATL,22,8-Jun,210,Stanford,USA,2004,1,6,80,10.1,6,1.9,-9.2,8.10%,13.10%,15.50%,54.30%,10.00%
Josh Davis,PHI,24,8-Jun,235,Wyoming,USA,Undrafted,Undrafted,Undrafted,42,2.8,1.9,0.3,6,8.60%,15.20%,17.80%,49.40%,6.30%
Josh Howard,DAL,25,7-Jun,210,Wake Forest,USA,2003,1,29,76,12.6,6.4,1.4,9,7.10%,12.50%,18.10%,53.50%,6.90%
Josh Smith,ATL,19,9-Jun,225,None,USA,2004,1,17,74,9.7,6.2,1.7,-8.6,7.10%,15.90%,17.60%,50.60%,10.00%
Juan Dixon,WAS,26,3-Jun,164,Maryland,USA,2002,1,17,63,8,1.9,1.8,-3.5,2.90%,8.50%,22.70%,51.80%,19.00%
Jumaine Jones,LAL,26,8-Jun,218,Georgia,USA,1999,1,27,76,7.6,5.2,0.9,-0.5,5.80%,15.60%,13.90%,55.60%,5.70%
Junior Harrington,NOH,24,4-Jun,190,Wingate,USA,Undrafted,Undrafted,Undrafted,29,5.6,2.2,2.1,-10.3,2.40%,9.70%,20.10%,42.10%,23.00%
Justin Reed,BOS,23,8-Jun,240,Mississippi,USA,2004,2,40,23,1.8,0.7,0.4,8.1,7.90%,7.40%,15.10%,57.60%,12.80%
Juwan Howard,HOU,32,9-Jun,230,Michigan,USA,1994,1,5,61,9.6,5.7,1.5,0.8,8.30%,14.00%,19.00%,49.40%,10.00%
Kaniel Dickens,NJN,26,8-Jun,215,Idaho,USA,2000,2,50,11,1.2,0.8,0.1,-15.3,6.00%,12.20%,13.90%,43.70%,3.60%
Kareem Rush,CHA,24,6-Jun,215,Missouri,USA,2002,1,20,48,8.4,1.9,1.4,-7.6,1.90%,7.50%,21.30%,47.10%,12.10%
Kedrick Brown,PHI,24,7-Jun,222,Northwest Florida State,USA,2001,1,11,8,1.5,1.4,0.5,-25,1.90%,20.80%,11.70%,57.70%,15.40%
Keith Bogans,CHA,25,5-Jun,215,Kentucky,USA,2003,2,43,74,9.6,3.1,1.8,-6.8,4.00%,9.00%,21.10%,46.50%,12.40%
Keith McLeod,UTA,25,2-Jun,190,Bowling Green,USA,Undrafted,Undrafted,Undrafted,53,7.8,2.1,4.5,-4,1.50%,7.40%,18.70%,44.00%,28.20%
Keith Van Horn,DAL,29,10-Jun,245,Utah,USA,1997,1,2,62,11.2,4.7,1.2,3.2,6.00%,14.10%,21.10%,55.00%,8.50%
Kelvin Cato,ORL,30,11-Jun,275,Iowa State,USA,1997,1,15,62,7,6.7,0.6,1.3,7.00%,19.70%,12.10%,60.00%,3.90%
Kendall Gill,MIL,37,5-Jun,216,Illinois,USA,1990,1,5,14,6.1,2.6,1.9,-3.5,3.70%,10.60%,15.40%,47.90%,15.90%
Kendrick Perkins,BOS,20,10-Jun,280,None,USA,2003,1,27,60,2.5,2.9,0.4,0.5,10.70%,21.30%,15.00%,51.50%,6.20%
Kenny Anderson,LAC,34,1-Jun,168,Georgia Tech,USA,1991,1,2,43,4.7,2,2.4,-11.2,3.10%,10.00%,15.40%,46.70%,22.00%
Kenny Thomas,SAC,27,7-Jun,245,New Mexico,USA,1999,1,22,73,12.4,7.3,2.1,-1.5,8.30%,16.80%,20.40%,51.50%,11.80%
Kenyon Martin,DEN,27,9-Jun,234,Cincinnati,USA,2000,1,1,70,15.5,7.3,2.4,1.9,6.80%,16.30%,23.10%,52.10%,13.10%
Kerry Kittles,LAC,31,5-Jun,185,Villanova,USA,1996,1,8,11,6.3,2.9,1.8,-0.4,0.40%,13.20%,15.20%,44.60%,13.00%
Kevin Garnett,MIN,29,11-Jun,220,None,USA,1995,1,5,82,22.2,13.5,5.7,2.5,8.30%,27.20%,26.70%,56.70%,26.40%
Kevin Martin,SAC,22,7-Jun,185,Western Carolina,USA,2004,1,26,45,2.9,1.3,0.5,1.2,6.20%,6.20%,15.70%,46.40%,7.10%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Kevin Ollie,PHI,32,2-Jun,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,26,1.1,0.7,0.7,1.3,1.90%,11.00%,11.20%,40.00%,19.60%
Kevin Willis,ATL,42,Jul-00,245,Michigan State,USA,1984,1,11,29,3,2.6,0.3,-15.6,8.10%,14.60%,14.70%,43.40%,4.30%
Keyon Dooling,MIA,25,3-Jun,190,Missouri,USA,2000,1,10,74,5.2,1.2,1.8,1.1,1.00%,6.50%,17.90%,48.60%,18.70%
Kirk Hinrich,CHI,24,3-Jun,190,Kansas,USA,2003,1,7,77,15.7,3.9,6.4,0.3,1.10%,9.70%,22.10%,49.50%,31.80%
Kirk Penney,LAC,24,5-Jun,220,Wisconsin,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.3,0.3,4,0.00%,9.10%,17.90%,33.30%,16.70%
Kirk Snyder,UTA,22,6-Jun,225,Nevada,USA,2004,1,16,68,5,1.8,0.5,-7.2,5.80%,9.00%,21.50%,45.60%,7.30%
Kobe Bryant,LAL,26,6-Jun,220,None,USA,1996,1,13,66,27.6,5.9,6,-2,3.50%,10.90%,31.10%,56.30%,28.70%
Kris Humphries,UTA,20,9-Jun,235,Minnesota,USA,2004,1,14,67,4.1,2.9,0.6,-8.7,8.00%,15.80%,19.70%,41.90%,9.50%
Kurt Thomas,NYK,32,9-Jun,235,Texas Christian,USA,1995,1,10,80,11.5,10.4,2,-2.4,6.10%,24.50%,16.30%,48.80%,9.00%
Kwame Brown,WAS,23,11-Jun,243,None,USA,2001,1,1,42,7,4.9,0.9,-7.1,7.80%,15.00%,17.50%,49.70%,7.40%
Kyle Korver,PHI,24,6-Jun,211,Creighton,USA,2003,2,51,82,11.5,4.6,2.2,0.7,1.50%,12.70%,14.40%,58.80%,10.80%
Lamar Odom,LAL,25,10-Jun,225,Rhode Island,USA,1999,1,4,64,15.2,10.2,3.7,-1.8,5.90%,21.50%,20.70%,53.90%,18.20%
Lamond Murray,TOR,32,7-Jun,235,California,USA,1994,1,7,62,6,2.6,0.8,2.3,4.80%,12.90%,19.40%,53.70%,8.60%
Laron Profit,WAS,27,5-Jun,204,Maryland,USA,1999,2,38,42,3.2,1.8,0.9,-3.9,5.50%,13.10%,16.70%,48.90%,15.10%
Larry Hughes,WAS,26,5-Jun,184,Saint Louis,USA,1998,1,8,61,22,6.3,4.7,2,3.00%,13.10%,26.10%,52.30%,21.40%
Latrell Sprewell,MIN,34,5-Jun,195,Alabama,USA,1992,1,24,80,12.8,3.2,2.2,-0.3,2.80%,7.50%,21.60%,48.90%,11.90%
Lawrence Funderburke,CHI,34,9-Jun,230,Ohio State,USA,1994,2,51,2,4.5,1.5,0,-0.2,4.50%,10.00%,17.40%,54.90%,0.00%
LeBron James,CLE,20,8-Jun,240,None,USA,2003,1,1,80,27.2,7.4,7.2,2.2,3.30%,14.70%,29.20%,55.40%,32.40%
Leandro Barbosa,PHX,22,3-Jun,188,None,Brazil,2003,1,28,63,7,2.1,2,-2.1,2.90%,8.00%,18.20%,57.50%,18.70%
Lee Nailon,NOH,30,9-Jun,238,Texas Christian,USA,1999,2,43,68,14.2,4.4,1.6,-7.9,6.20%,9.20%,23.80%,51.10%,11.00%
Lindsey Hunter,DET,34,2-Jun,195,Jackson State,USA,1993,1,10,76,3.8,1.6,1.7,0.6,3.40%,7.70%,15.40%,43.50%,19.40%
Linton Johnson,SAS,25,8-Jun,225,Tulane,USA,Undrafted,Undrafted,Undrafted,2,0,1.5,0,19.3,0.00%,18.80%,8.30%,0.00%,0.00%
Lionel Chalmers,LAC,24,Jun-00,180,Xavier,USA,2004,2,33,36,3.1,0.9,1.4,-4.4,1.00%,6.40%,17.30%,40.90%,21.10%
Lonny Baxter,NOH,26,8-Jun,260,Maryland,USA,2002,2,43,4,1.5,2,0,-30.4,10.00%,10.00%,19.30%,25.30%,0.00%
Loren Woods,TOR,27,1-Jul,260,Arizona,USA,2001,2,45,45,3.9,4.9,0.4,-6.9,10.50%,21.00%,14.20%,46.30%,3.80%
Lorenzen Wright,MEM,29,11-Jun,240,Memphis,USA,1996,1,7,80,9.6,7.7,1.1,1.8,8.20%,20.50%,17.80%,50.10%,6.60%
Lucious Harris,CLE,34,5-Jun,205,Long Beach State,USA,1993,2,28,73,4.3,1.7,0.7,-2.5,3.30%,7.40%,13.90%,47.50%,7.30%
Luis Flores,DEN,24,2-Jun,195,Manhattan,USA,2004,2,55,16,2.2,0.2,0.7,15.7,1.40%,2.70%,22.80%,58.60%,26.20%
Luke Jackson,CLE,23,7-Jun,215,Oregon,USA,2004,1,10,10,2.9,0.6,0.3,-17.4,3.50%,10.50%,28.40%,48.90%,16.70%
Luke Ridnour,SEA,24,1-Jun,167,Oregon,USA,2003,1,14,82,10,2.5,5.9,-0.4,2.20%,6.30%,16.90%,50.40%,30.40%
Luke Walton,LAL,25,8-Jun,235,Arizona,USA,2003,2,32,61,3.2,2.3,1.5,-6.7,6.90%,11.50%,14.70%,49.20%,20.00%
Luol Deng,CHI,20,8-Jun,220,Duke,United Kingdo...,2004,1,7,61,11.7,5.3,2.2,5.2,5.70%,13.30%,22.00%,49.60%,14.10%
Maciej Lampe,NOH,20,11-Jun,275,None,Poland,2003,2,30,37,3.1,2.4,0.3,-2.6,5.90%,15.50%,18.50%,40.60%,5.00%
Malik Allen,CHA,27,10-Jun,255,Villanova,USA,Undrafted,Undrafted,Undrafted,36,5.4,2.8,0.5,-5.9,7.80%,11.70%,17.90%,51.20%,6.20%
Malik Rose,NYK,30,7-Jun,245,Drexel,USA,1996,2,44,76,7,4.5,0.8,0.8,9.10%,14.90%,19.00%,51.10%,7.00%
Mamadou N'diaye,LAC,30,Jul-00,255,Auburn,Senegal,2000,1,26,11,1.8,1.6,0.1,-20.3,11.50%,12.90%,14.40%,43.30%,2.80%
Manu Ginobili,SAS,27,6-Jun,205,None,Argentina,1999,2,57,74,16,4.4,3.9,15.9,3.70%,11.80%,23.30%,60.90%,21.70%
Marc Jackson,PHI,30,10-Jun,253,Temple,USA,1997,2,37,81,12,5,1,0.1,9.20%,11.30%,22.10%,54.80%,7.40%
Marcus Banks,BOS,23,2-Jun,200,Nevada-Las Vegas,USA,2003,1,13,81,4.6,1.6,1.9,1.6,2.60%,8.20%,16.40%,52.00%,21.90%
Marcus Camby,DEN,31,11-Jun,225,Massachusetts,USA,1996,1,2,66,10.3,10,2.3,2.7,7.00%,25.70%,17.30%,50.50%,11.90%
Marcus Fizer,MIL,26,8-Jun,260,Iowa State,USA,2000,1,4,54,6.2,3.2,1.2,-8.7,3.50%,17.90%,21.00%,49.80%,12.80%
Marcus Haislip,IND,24,10-Jun,230,Tennessee,USA,2002,1,13,9,3.6,1.7,0.3,-2.2,4.70%,10.80%,22.00%,37.30%,5.60%
Mario Kasun,ORL,25,Jul-00,260,None,,2002,2,40,45,2.6,2.8,0.2,-3.5,13.30%,21.60%,15.90%,50.50%,3.50%
Mark Blount,BOS,29,Jul-00,250,Pittsburgh,USA,1997,2,54,82,9.4,4.8,1.6,-0.1,7.20%,11.80%,17.60%,55.90%,9.80%
Mark Jones,ORL,30,6-Jun,215,Central Florida,USA,2004,4,82,10,2.3,1.3,0.6,2.1,4.30%,5.80%,12.80%,32.50%,7.50%
Mark Madsen,MIN,29,9-Jun,236,Stanford,USA,2000,1,29,41,2.1,3.1,0.4,7,11.20%,11.00%,7.90%,52.60%,4.10%
Mark Pope,DEN,32,10-Jun,235,Kentucky,USA,1996,2,52,9,0.4,0.9,0.1,-20.3,16.10%,11.10%,10.40%,33.30%,6.30%
Marko Jaric,LAC,26,7-Jun,217,None,Serbia,2000,2,30,50,9.9,3.2,6.1,1.8,1.40%,8.90%,16.30%,50.00%,28.70%
Marquis Daniels,DAL,24,6-Jun,200,Auburn,USA,Undrafted,Undrafted,Undrafted,60,9.1,3.6,2.1,1.8,6.00%,9.20%,19.80%,48.40%,15.30%
Mateen Cleaves,SEA,27,2-Jun,210,Michigan State,USA,2000,1,14,14,0.9,0.4,0.5,-18.1,3.20%,7.00%,12.70%,41.20%,19.40%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Matt Barnes,SAC,25,7-Jun,226,UCLA,USA,2002,2,45,43,3.8,3.1,1.3,4.5,6.90%,12.30%,13.50%,46.50%,11.30%
Matt Bonner,TOR,25,10-Jun,240,Florida,USA,2003,2,45,82,7.2,3.5,0.6,-1.3,6.90%,11.80%,15.20%,59.60%,5.40%
Matt Carroll,CHA,24,6-Jun,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,25,9,2.4,0.7,2.1,2.90%,10.90%,23.60%,51.70%,7.00%
Matt Freije,NOH,23,10-Jun,249,Vanderbilt,USA,2004,2,53,23,4,2.7,0.9,-8.5,3.70%,11.40%,15.60%,35.60%,7.90%
Matt Harpring,UTA,29,7-Jun,231,Georgia Tech,USA,1998,1,15,78,14,6.2,1.8,-5.9,8.10%,12.50%,19.80%,54.90%,9.70%
Maurice Baker,POR,25,2-Jun,200,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,5,0,0.4,0.2,29.9,5.60%,4.50%,4.80%,0.00%,7.70%
Maurice Evans,SAC,26,5-Jun,220,Texas,USA,Undrafted,Undrafted,Undrafted,65,6.4,3.1,0.7,-1.3,7.00%,9.30%,15.50%,51.10%,5.60%
Maurice Taylor,NYK,28,9-Jun,255,Michigan,USA,1997,1,14,65,7.3,4,1,-0.7,5.40%,14.70%,20.30%,48.00%,9.10%
Mehmet Okur,UTA,26,11-Jun,249,None,Turkey,2001,2,37,82,12.9,7.5,2,-4.1,8.80%,20.20%,20.70%,56.90%,13.20%
