PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Melvin Ely,CHA,27,10-Jun,261,Fresno State,USA,2002,1,12,79,7.3,4.1,1,-4.9,8.30%,11.70%,19.60%,46.50%,7.80%
Metta World Peace,IND,25,7-Jun,246,St. John's (NY),USA,1999,1,16,7,24.6,6.4,3.1,6.7,3.20%,12.90%,25.20%,60.80%,16.40%
Michael Bradley,PHI,26,9-Jun,227,Villanova,USA,2001,1,17,18,1.8,1.6,0.3,0.9,7.30%,15.70%,12.10%,60.00%,6.80%
Michael Curry,IND,36,5-Jun,210,Georgia Southern,USA,Undrafted,Undrafted,Undrafted,18,1.7,1.5,0.8,-15,3.20%,8.00%,6.90%,46.10%,10.70%
Michael Doleac,MIA,28,11-Jun,262,Utah,USA,1998,1,12,80,4,3.2,0.6,2.4,6.60%,16.10%,14.90%,46.00%,6.50%
Michael Finley,DAL,32,7-Jun,225,Wisconsin,USA,1995,1,21,64,15.7,4.1,2.6,8.4,2.00%,8.80%,19.20%,51.90%,11.10%
Michael Olowokandi,MIN,30,Jul-00,270,Pacific,Nigeria,1998,1,1,62,5.9,5.2,0.5,-0.5,8.90%,18.00%,16.90%,48.00%,3.80%
Michael Redd,MIL,25,6-Jun,214,Ohio State,USA,2000,2,43,75,23,4.2,2.3,-3.2,2.50%,8.70%,26.80%,53.60%,11.20%
Michael Ruffin,WAS,28,8-Jun,248,Tulsa,USA,1999,2,32,79,1.4,4.2,0.8,-2.8,12.00%,14.80%,5.90%,43.20%,7.40%
Michael Stewart,ATL,30,10-Jun,230,California,USA,Undrafted,Undrafted,Undrafted,12,2.1,3.3,0.4,-9,14.70%,16.10%,9.10%,51.90%,5.20%
Michael Sweetney,NYK,22,8-Jun,270,Georgetown,USA,2003,1,9,77,8.4,5.4,0.6,-0.1,11.80%,17.70%,19.60%,59.20%,5.00%
Mickael Pietrus,GSW,23,6-Jun,215,None,France,2003,1,11,67,9.5,2.8,1.2,-0.7,4.60%,9.20%,22.10%,53.90%,10.50%
Mike Bibby,SAC,27,1-Jun,190,Arizona,USA,1998,1,2,80,19.6,4.2,6.8,2.9,2.50%,8.00%,23.30%,54.30%,27.70%
Mike Dunleavy,GSW,24,9-Jun,230,Duke,USA,2002,1,3,79,13.4,5.5,2.6,-0.8,3.50%,13.10%,18.80%,53.90%,12.70%
Mike James,HOU,30,2-Jun,188,Duquesne,,Undrafted,Undrafted,Undrafted,74,11.8,2.8,3.6,4.9,1.90%,9.30%,22.50%,53.40%,25.30%
Mike Miller,MEM,25,8-Jun,218,Florida,USA,2000,1,5,76,13.4,3.9,2.9,5.3,1.70%,11.80%,19.30%,61.40%,16.90%
Mike Wilks,SAS,26,10-May,180,Rice,USA,Undrafted,Undrafted,Undrafted,48,1.7,0.5,0.7,-16.2,1.40%,8.10%,16.20%,48.20%,23.40%
Mikki Moore,LAC,29,Jul-00,223,Nebraska,USA,Undrafted,Undrafted,Undrafted,74,5.4,3.3,0.6,-2.2,9.20%,13.00%,15.90%,57.10%,7.00%
Milt Palacio,TOR,27,3-Jun,210,Colorado State,Belize,Undrafted,Undrafted,Undrafted,80,5.8,1.7,3.5,0,1.80%,7.20%,16.70%,50.70%,29.60%
Mo Williams,MIL,22,1-Jun,189,Alabama,USA,2003,2,47,80,10.2,3.1,6.1,-1.9,2.20%,8.90%,19.60%,50.40%,33.90%
Moochie Norris,HOU,31,1-Jun,185,West Florida,USA,1996,2,33,38,2.4,1.2,1,-3.5,2.90%,10.10%,18.50%,37.60%,20.70%
Morris Peterson,TOR,27,7-Jun,215,Michigan State,USA,2000,1,21,82,12.5,4.1,2.1,-1.1,2.90%,10.90%,18.30%,54.30%,11.00%
Nazr Mohammed,SAS,27,10-Jun,250,Kentucky,USA,1998,1,29,77,9.5,7.6,0.4,-4.4,12.60%,18.00%,18.50%,52.10%,2.90%
Ndudi Ebi,MIN,21,9-Jun,195,None,USA,2003,1,26,2,13.5,8,0.5,14.8,10.20%,18.50%,22.40%,54.10%,3.30%
Nenad Krstic,NJN,21,Jul-00,240,None,Serbia and Mo...,2002,1,24,75,10,5.3,1,2.9,8.40%,13.10%,18.70%,54.70%,6.70%
Nene,DEN,22,11-Jun,260,None,Brazil,2002,1,7,55,9.6,5.9,1.5,2,8.10%,16.80%,18.80%,55.10%,10.30%
Nick Collison,SEA,24,9-Jun,255,Kansas,USA,2003,1,12,82,5.6,4.6,0.4,4,11.30%,16.10%,14.80%,56.90%,4.00%
Nick Van Exel,POR,33,1-Jun,190,Cincinnati,USA,1993,2,37,53,11.1,3,4.3,-2.2,1.30%,8.70%,19.10%,49.40%,23.10%
Nikoloz Tskitishvili,GSW,22,Jul-00,225,None,Georgia,2002,1,5,35,1.4,1.2,0.3,-8.3,5.00%,12.20%,19.30%,32.40%,8.10%
Obinna Ekezie,ATL,29,9-Jun,270,Maryland,Nigeria,1999,2,37,42,5.5,4.3,0.3,-5.2,10.00%,16.10%,16.30%,51.60%,2.30%
Omar Cook,TOR,23,1-Jun,190,St. John's (NY),USA,2001,2,31,5,4.6,1.4,4.4,15.4,2.80%,6.60%,19.50%,43.20%,41.50%
Othella Harrington,CHI,31,9-Jun,235,Georgetown,USA,1996,2,30,70,8,4.2,0.8,7.7,8.30%,14.60%,20.30%,55.90%,7.70%
P.J. Brown,NOH,35,11-Jun,239,Louisiana Tech,USA,1992,2,29,82,10.8,9,2.2,-7.6,9.20%,18.00%,15.60%,51.20%,10.90%
Pape Sow,TOR,23,10-Jun,250,Cal State-Fullerton,Senegal,2004,2,47,27,2.3,2.1,0.1,1,7.60%,17.40%,14.40%,44.40%,1.20%
Pat Garrity,ORL,28,9-Jun,238,Notre Dame,USA,1998,1,19,71,4.6,1.7,0.4,-5.2,2.00%,10.70%,15.00%,50.50%,5.10%
Pau Gasol,MEM,24,Jul-00,240,None,Spain,2001,1,3,56,17.8,7.3,2.4,4,7.90%,16.10%,25.50%,58.20%,14.30%
Paul Pierce,BOS,27,6-Jun,230,Kansas,USA,1998,1,10,82,21.6,6.6,4.2,3.5,2.80%,15.40%,26.00%,58.30%,19.70%
Paul Shirley,PHX,27,10-Jun,230,Iowa State,USA,Undrafted,Undrafted,Undrafted,9,1.3,0.2,0.3,-60.9,3.30%,3.40%,19.20%,47.00%,20.00%
Pavel Podkolzin,DAL,20,5-Jul,260,None,Russia,2004,1,21,5,0.2,0.4,0,-21.2,0.00%,28.60%,16.70%,56.80%,0.00%
Peja Stojakovic,SAC,28,10-Jun,229,None,Serbia and Mo...,1996,1,14,66,20.1,4.3,2.1,2.3,2.50%,8.60%,21.20%,58.40%,8.60%
Peter John Ramos,WAS,20,3-Jul,275,None,Puerto Rico,2004,2,32,6,1.8,0.7,0,-3.4,4.20%,17.60%,29.20%,50.60%,0.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Predrag Drobnjak,ATL,29,11-Jun,270,None,Yugoslavia,1997,2,48,71,8.4,3.4,0.7,-6.8,5.00%,12.50%,20.40%,50.10%,6.00%
Primoz Brezec,CHA,25,1-Jul,252,None,Slovenia,2000,1,27,72,13,7.4,1.2,-6.7,9.40%,14.40%,18.00%,55.00%,6.30%
Quentin Richardson,PHX,25,6-Jun,230,DePaul,USA,2000,1,18,79,14.9,6.1,2,8.7,3.20%,12.20%,18.50%,52.20%,7.70%
Quinton Ross,LAC,24,6-Jun,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,78,5.1,2.7,1.4,-5,3.90%,9.40%,13.20%,47.10%,10.90%
Qyntel Woods,MIA,24,8-Jun,221,Northeast Mississippi Community College,USA,2002,1,21,3,3.3,2,0,-7,5.90%,12.10%,16.10%,41.70%,0.00%
Raef LaFrentz,BOS,29,11-Jun,245,Kansas,USA,1998,1,3,80,11.1,6.9,1.2,2.8,7.40%,18.10%,16.40%,58.70%,6.90%
Rafael Araujo,TOR,24,11-Jun,280,Brigham Young,Brazil,2004,1,8,59,3.3,3.1,0.3,-2.3,8.20%,18.20%,15.00%,49.20%,3.20%
Rafer Alston,TOR,28,2-Jun,170,Fresno State,USA,1998,2,39,80,14.2,3.5,6.4,-1.3,1.50%,9.00%,20.80%,52.20%,31.40%
Raja Bell,UTA,28,5-Jun,210,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,63,12.3,3.2,1.4,-5.5,2.80%,9.50%,20.50%,52.70%,9.20%
Randy Livingston,UTA,30,4-Jun,209,Louisiana State,USA,1996,2,42,17,3.8,0.7,2.6,-9.1,1.30%,4.50%,14.20%,53.80%,31.90%
Rashard Lewis,SEA,25,10-Jun,215,None,USA,1998,2,32,71,20.5,5.5,1.3,6.4,4.20%,10.80%,23.60%,57.10%,6.40%
Rasheed Wallace,DET,30,11-Jun,230,North Carolina,USA,1995,1,4,79,14.5,8.2,1.8,7.9,6.70%,17.70%,21.90%,49.90%,9.40%
Rasho Nesterovic,SAS,29,Jul-00,255,None,Slovenia,1998,1,17,70,5.9,6.6,1,12,11.00%,15.50%,13.10%,46.30%,6.10%
Rasual Butler,MIA,26,7-Jun,205,La Salle,USA,2002,2,52,65,6.5,2.3,1,5.1,1.30%,10.80%,17.50%,48.80%,8.50%
Raul Lopez,UTA,25,Jun-00,175,None,Spain,2001,1,24,31,5.2,1.3,4,6.9,1.50%,7.00%,17.50%,53.80%,36.30%
Ray Allen,SEA,29,5-Jun,205,Connecticut,USA,1996,1,5,78,23.9,4.4,3.7,4.4,2.60%,9.30%,27.00%,55.50%,17.60%
Reece Gaines,MIL,24,6-Jun,205,Louisville,USA,2003,1,15,21,2,0.7,0.3,-16.8,0.50%,6.90%,14.10%,39.60%,7.80%
Reggie Evans,SEA,25,8-Jun,245,Iowa,USA,Undrafted,Undrafted,Undrafted,79,4.9,9.3,0.7,1.4,13.70%,28.00%,11.70%,51.20%,4.60%
Reggie Miller,IND,39,7-Jun,195,UCLA,USA,1987,1,11,66,14.8,2.4,2.2,5.6,0.90%,6.70%,19.70%,58.20%,12.50%
Richard Hamilton,DET,27,7-Jun,193,Connecticut,USA,1999,1,7,76,18.7,3.9,4.9,8.1,2.60%,7.60%,24.40%,52.80%,22.60%
Richard Jefferson,NJN,25,7-Jun,225,Arizona,USA,2001,1,13,33,22.2,7.3,4,-4.9,3.90%,14.50%,28.00%,53.70%,20.40%
Richie Frahm,POR,27,5-Jun,210,Gonzaga,USA,Undrafted,Undrafted,Undrafted,43,3.8,1.4,0.7,-1.9,3.60%,8.90%,14.70%,54.30%,9.70%
Rick Brunson,LAC,33,4-Jun,190,Temple,USA,Undrafted,Undrafted,Undrafted,80,5.5,2.3,5.1,-0.9,1.30%,8.60%,14.10%,46.00%,33.20%
Ricky Davis,BOS,25,7-Jun,195,Iowa,USA,1998,1,21,82,16,3,3,-1.3,2.60%,6.70%,23.10%,54.70%,16.30%
Robert Horry,SAS,34,10-Jun,240,Alabama,USA,1992,1,11,75,6,3.6,1.1,9.8,6.80%,13.40%,15.80%,53.30%,9.10%
Robert Swift,SEA,19,Jul-00,245,None,USA,2004,1,12,16,0.9,0.3,0.1,-24.5,1.50%,7.30%,11.90%,50.10%,5.10%
Robert Traylor,CLE,28,8-Jun,284,Michigan,USA,1998,1,6,74,5.5,4.5,0.8,-1.1,9.70%,15.20%,17.00%,46.10%,7.50%
Rod Strickland,HOU,38,3-Jun,185,DePaul,USA,1988,1,19,16,1.8,1.7,2.4,2.8,1.60%,12.40%,15.20%,29.50%,30.70%
Rodney Buford,NJN,27,5-Jun,195,Creighton,USA,1999,2,53,64,7,3,1,-9,2.40%,13.00%,18.70%,43.70%,9.30%
Rodney Rogers,PHI,34,7-Jun,270,Wake Forest,USA,1993,1,9,58,7.7,4.2,1.5,-8,4.40%,14.30%,18.70%,46.20%,11.00%
Rodney White,GSW,25,9-Jun,230,North Carolina-Charlotte,USA,2001,1,9,58,5.1,1.5,0.8,-3.1,3.30%,9.90%,22.10%,47.50%,11.80%
Ron Mercer,NJN,29,7-Jun,215,Kentucky,USA,1997,1,6,18,7.6,2.2,1.1,-10.5,2.20%,8.30%,20.30%,42.20%,11.10%
Ronald Dupree,DET,24,7-Jun,209,Louisiana State,USA,Undrafted,Undrafted,Undrafted,47,3.2,2,0.5,-3,7.80%,13.40%,16.60%,51.50%,9.40%
Royal Ivey,ATL,23,3-Jun,200,Texas,USA,2004,2,37,62,3.5,1.4,1.7,-3,2.30%,8.60%,14.90%,48.40%,19.70%
Ruben Patterson,POR,29,5-Jun,223,Cincinnati,USA,1998,2,31,70,11.6,3.9,2,-2.6,6.80%,7.20%,19.80%,55.80%,12.00%
Ryan Bowen,HOU,29,9-Jun,220,Iowa,USA,1998,2,55,66,1.7,1.2,0.3,4.6,3.70%,8.60%,9.70%,46.20%,5.20%
Ryan Humphrey,MEM,25,8-Jun,235,Notre Dame,USA,2002,1,19,35,2.9,2.5,0.2,-4.1,14.90%,13.50%,19.60%,42.80%,3.60%
Sam Cassell,MIN,35,3-Jun,185,Florida State,USA,1993,1,24,59,13.5,2.7,5.1,4.8,1.70%,8.30%,25.40%,52.90%,33.60%
Samaki Walker,WAS,29,9-Jun,250,Louisville,USA,1996,1,9,14,1.7,1.3,0.3,-4,6.00%,7.80%,12.90%,37.10%,4.50%
Samuel Dalembert,PHI,25,11-Jun,250,Seton Hall,Haiti,2001,1,26,72,8.2,7.5,0.5,1.4,10.70%,19.50%,15.90%,54.30%,3.10%
Sasha Pavlovic,CLE,21,7-Jun,210,None,Montenegro,2003,1,19,65,4.8,1.1,0.8,0.5,1.70%,7.10%,17.70%,51.60%,9.10%
Sasha Vujacic,LAL,21,7-Jun,193,None,Slovenia,2004,1,27,35,2.9,1.8,1.5,1.9,3.00%,12.60%,14.90%,40.30%,18.50%
Scot Pollard,IND,30,11-Jun,265,Kansas,USA,1997,1,19,49,3.9,4.2,0.4,7,10.70%,15.20%,11.80%,50.60%,3.40%
Scott Padgett,HOU,29,9-Jun,240,Kentucky,USA,1999,1,28,66,4.2,2.8,0.8,11.3,5.00%,14.30%,13.40%,54.90%,9.60%
Scott Williams,CLE,37,10-Jun,260,North Carolina,USA,Undrafted,Undrafted,Undrafted,19,1.7,1.6,0.4,-7.7,9.80%,11.70%,14.80%,36.00%,8.40%
Sean Marks,SAS,29,10-Jun,250,California,New Zealand,1998,2,44,23,3.3,2.4,0.3,-6.6,6.60%,14.70%,18.90%,41.20%,6.50%
Sebastian Telfair,POR,20,Jun-00,160,None,,2004,1,13,68,6.8,1.5,3.3,-6.3,0.80%,6.90%,20.80%,47.10%,28.00%
Shandon Anderson,MIA,31,6-Jun,210,Georgia,USA,1996,2,54,66,3.9,2.9,1.1,7.1,3.90%,12.30%,11.60%,51.80%,9.10%
Shane Battier,MEM,26,8-Jun,220,Duke,USA,2001,1,6,80,9.9,5.2,1.6,7.1,6.60%,10.50%,14.50%,55.50%,8.10%
Shaquille O'Neal,MIA,33,1-Jul,325,Louisiana State,USA,1992,1,1,73,22.9,10.4,2.7,10.5,11.20%,19.70%,30.00%,58.30%,14.90%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Shareef Abdur-Rahim,POR,28,9-Jun,245,California,USA,1996,1,3,54,16.8,7.3,2.1,-5.5,6.90%,14.30%,21.60%,58.10%,10.60%
Shaun Livingston,LAC,19,7-Jun,182,None,USA,2004,1,4,30,7.4,3,5,-0.8,3.00%,8.20%,17.20%,46.10%,28.70%
Shawn Bradley,DAL,33,6-Jul,275,Brigham Young,USA,1993,1,2,77,2.7,2.8,0.2,11.8,8.30%,16.10%,12.20%,49.40%,2.40%
Shawn Marion,PHX,27,7-Jun,228,Nevada-Las Vegas,USA,1999,1,9,81,19.4,11.3,1.9,10,7.60%,19.70%,20.70%,55.60%,7.20%
Slava Medvedenko,LAL,26,10-Jun,250,None,Ukraine,Undrafted,Undrafted,Undrafted,43,3.8,1.8,0.3,-1.8,7.10%,11.10%,18.70%,49.00%,5.20%
Smush Parker,PHX,24,4-Jun,180,Fordham,USA,Undrafted,Undrafted,Undrafted,16,3,0.8,0.9,-25.4,2.90%,6.00%,21.20%,49.30%,25.40%
Speedy Claxton,NOH,27,11-May,170,Hofstra,USA,2000,1,20,62,11.5,3,6,-5.4,1.90%,8.40%,19.60%,49.30%,33.00%
Stacey Augmon,ORL,36,8-Jun,203,Nevada-Las Vegas,USA,1991,1,9,55,3.5,1.8,0.7,-5.1,6.40%,8.00%,14.80%,48.00%,8.40%
Stephen Jackson,IND,27,8-Jun,218,Butler Community College,USA,1997,2,42,51,18.7,4.9,2.3,4.6,2.60%,12.00%,26.90%,51.80%,13.30%
Stephon Marbury,NYK,28,2-Jun,200,Georgia Tech,USA,1996,1,4,82,21.7,3,8.1,-0.6,1.50%,6.40%,24.20%,57.50%,34.40%
Steve Blake,WAS,25,3-Jun,172,Maryland,USA,2003,2,38,44,4.3,1.6,1.6,-8.1,2.60%,8.40%,16.40%,46.80%,18.00%
Steve Francis,ORL,28,3-Jun,200,Maryland,USA,1999,1,2,78,21.3,5.8,7,-0.4,4.40%,10.70%,28.00%,52.10%,31.50%
Steve Nash,PHX,31,3-Jun,195,Santa Clara,Canada,1996,1,15,75,15.5,3.3,11.5,12.8,2.30%,6.90%,20.00%,60.60%,46.00%
Steven Hunter,PHX,23,Jul-00,240,DePaul,USA,2001,1,15,76,4.6,3,0.2,-0.3,8.90%,10.70%,13.30%,59.60%,1.80%
Steven Smith,MIA,36,8-Jun,221,Michigan State,USA,1991,1,5,50,6.3,1.3,1.4,-3.8,1.90%,7.40%,17.90%,55.40%,16.10%
Stromile Swift,MEM,25,9-Jun,230,Louisiana State,USA,2000,1,2,60,10.1,4.6,0.7,1.8,7.70%,14.40%,24.30%,51.70%,6.30%
Tamar Slay,CHA,25,8-Jun,220,Marshall,USA,2002,2,53,8,3.5,1.8,0.4,-16.3,6.10%,14.30%,24.00%,35.10%,6.70%
Tayshaun Prince,DET,25,9-Jun,215,Kentucky,USA,2002,1,23,82,14.7,5.3,3,7.9,4.50%,10.00%,18.40%,55.60%,14.00%
Theo Ratliff,POR,32,10-Jun,235,Wyoming,USA,1995,1,18,63,4.8,5.3,0.5,-2.2,6.80%,12.70%,9.70%,50.00%,3.00%
Theron Smith,CHA,24,8-Jun,225,Ball State,USA,Undrafted,Undrafted,Undrafted,33,3.2,3.5,0.8,-15.5,6.90%,15.90%,14.50%,36.70%,9.40%
Tierre Brown,LAL,26,2-Jun,189,McNeese State,USA,Undrafted,Undrafted,Undrafted,76,4.4,1.2,2,-4.2,2.00%,6.90%,19.20%,43.70%,24.80%
Tim Duncan,SAS,29,11-Jun,260,Wake Forest,US Virgin Isl...,1997,1,1,66,20.3,11.1,2.7,16.5,9.90%,24.40%,28.80%,54.00%,15.10%
Tim Thomas,NYK,28,10-Jun,240,Villanova,USA,1997,1,7,71,12,3.3,1.5,-4.3,2.40%,10.50%,21.00%,53.60%,9.30%
Tom Gugliotta,ATL,35,10-Jun,250,North Carolina State,USA,1992,1,6,47,5.1,4.1,1.4,-12.2,6.00%,15.30%,14.60%,46.00%,11.50%
Toni Kukoc,MIL,36,11-Jun,235,None,Croatia,1990,2,29,53,5.6,3,3,0.1,3.00%,11.80%,14.30%,52.30%,22.80%
Tony Allen,BOS,23,4-Jun,213,Oklahoma State,USA,2004,1,25,77,6.4,2.9,0.8,6.3,7.00%,11.00%,18.00%,54.20%,8.00%
Tony Battie,ORL,29,11-Jun,240,Texas Tech,USA,1997,1,5,81,4.9,5.6,0.5,-2.9,5.80%,17.50%,10.90%,49.80%,3.30%
Tony Bobbitt,LAL,25,4-Jun,190,Cincinnati,USA,Undrafted,Undrafted,Undrafted,2,2.5,1.5,0,4,0.00%,15.00%,18.50%,50.00%,0.00%
Tony Delk,ATL,31,2-Jun,189,Kentucky,USA,1996,1,16,56,11.9,2.3,1.9,-7.5,2.00%,8.40%,22.80%,51.20%,13.80%
Tony Massenburg,SAS,37,9-Jun,250,Maryland,USA,1990,2,43,61,3.2,2.7,0.2,-5.2,8.00%,17.10%,16.30%,46.70%,3.50%
Tony Parker,SAS,23,2-Jun,177,None,France,2001,1,28,80,16.6,3.7,6.1,9.1,1.80%,9.50%,24.60%,52.80%,32.30%
Torraye Braggs,HOU,29,8-Jun,245,Xavier,USA,1998,2,57,7,0.9,1.7,0,-26.8,31.80%,23.80%,17.60%,42.90%,0.00%
Tracy McGrady,HOU,26,8-Jun,210,None,USA,1997,1,9,78,25.7,6.2,5.7,4.8,2.30%,13.10%,30.40%,52.60%,27.60%
Travis Best,NJN,32,11-May,182,Georgia Tech,USA,1995,1,23,76,6.8,1.4,1.9,-6.7,1.30%,6.60%,17.80%,50.80%,18.30%
Travis Outlaw,POR,20,9-Jun,210,None,USA,2003,1,23,59,5.4,2.1,0.6,-6.6,5.50%,9.60%,19.10%,53.20%,7.80%
Tremaine Fowlkes,IND,29,8-Jun,220,Fresno State,USA,1998,2,54,8,2.4,1,0,-7.6,7.00%,10.60%,21.30%,53.10%,0.00%
Trenton Hassell,MIN,26,5-Jun,200,Austin Peay,USA,2001,2,29,82,6.6,2.7,1.6,-0.9,4.00%,6.70%,12.90%,51.50%,9.70%
Trevor Ariza,NYK,20,8-Jun,200,UCLA,USA,2004,2,43,80,5.9,3,1.1,-0.9,6.70%,11.40%,17.30%,50.30%,10.10%
Troy Hudson,MIN,29,1-Jun,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,79,8.7,1.3,3.6,0.2,1.20%,4.90%,21.30%,49.10%,26.50%
Troy Murphy,GSW,25,11-Jun,245,Notre Dame,USA,2001,1,14,70,15.4,10.8,1.4,-4.3,9.70%,21.50%,21.70%,49.50%,6.80%
Tyronn Lue,ATL,28,Jun-00,178,Nebraska,USA,1998,1,23,70,11.2,2.1,4.6,-11.1,0.70%,7.30%,18.60%,54.20%,27.50%
Tyson Chandler,CHI,22,1-Jul,235,None,USA,2001,1,2,80,8,9.7,0.8,3.2,11.70%,22.40%,13.60%,56.50%,4.90%
Udonis Haslem,MIA,25,8-Jun,228,Florida,USA,Undrafted,Undrafted,Undrafted,80,10.9,9.1,1.4,8.2,9.80%,18.20%,14.50%,58.80%,6.10%
Viktor Khryapa,POR,22,9-Jun,210,None,Russia,2004,1,22,32,4.2,3.4,0.8,-11.2,5.30%,14.70%,14.70%,47.40%,8.00%
Vin Baker,HOU,33,11-Jun,240,Hartford,USA,1993,1,8,27,1.3,1.4,0.4,-18.3,8.20%,11.40%,13.80%,35.40%,7.90%
Vince Carter,NJN,28,6-Jun,220,North Carolina,USA,1998,1,5,77,24.5,5.2,4.2,1,3.70%,11.00%,30.40%,54.10%,23.40%
Vitaly Potapenko,SEA,30,10-Jun,285,Wright State,Ukraine,1996,1,12,33,3.5,2.4,0.3,-3.1,9.30%,16.40%,15.40%,58.10%,4.50%
Vlade Divac,LAL,37,1-Jul,260,None,Serbia and Mo...,1989,1,26,15,2.3,2.1,1.3,-9.4,12.30%,11.30%,15.80%,46.90%,24.70%
Vladimir Radmanovic,SEA,24,10-Jun,234,None,Serbia,2001,1,12,63,11.8,4.6,1.4,7.9,3.00%,13.30%,18.70%,53.40%,7.60%
Voshon Lenard,DEN,32,4-Jun,205,Minnesota,USA,1994,2,46,3,9.7,2,2,3.3,0.00%,12.80%,22.10%,49.10%,15.00%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Wally Szczerbiak,MIN,28,7-Jun,244,Miami (OH),USA,1999,1,6,81,15.5,3.7,2.4,2.2,3.40%,8.40%,20.80%,59.50%,12.50%
Walter McCarty,PHX,31,10-Jun,230,Kentucky,USA,1996,1,19,72,3.6,1.9,0.5,-1.6,3.30%,12.10%,13.70%,52.50%,6.70%
Wang Zhi-zhi,MIA,27,1-Jul,284,None,China,1999,2,36,20,2.2,0.9,0.3,-10.7,6.70%,11.80%,22.00%,52.10%,10.00%
Wesley Person,DEN,34,6-Jun,200,Auburn,USA,1994,1,23,41,6.4,2,1,-1,0.40%,11.70%,16.10%,57.00%,9.40%
Willie Green,PHI,23,2-Jun,201,Detroit Mercy,USA,2003,2,41,57,7.7,2.3,1.8,-5.2,2.00%,10.60%,22.40%,45.70%,17.20%
Yao Ming,HOU,24,6-Jul,310,None,China,2002,1,1,80,18.3,8.4,0.8,3,9.10%,19.30%,26.00%,61.40%,4.80%
Yuta Tabuse,PHX,24,9-May,165,Brigham Young-Hawaii,USA,Undrafted,Undrafted,Undrafted,4,1.8,1,0.8,-6.9,8.70%,10.00%,17.60%,45.10%,25.00%
Zach Randolph,POR,23,9-Jun,253,Michigan State,USA,2001,1,19,46,18.9,9.6,1.9,-2.9,8.90%,18.70%,27.20%,51.10%,10.70%
Zarko Cabarkapa,GSW,24,11-Jun,225,None,Serbia and Mo...,2003,1,17,40,6,2.6,0.6,4.7,7.00%,14.30%,21.30%,57.90%,9.30%
Zaza Pachulia,MIL,21,11-Jun,265,None,Georgia,2003,2,42,74,6.2,5.1,0.8,0,10.10%,18.90%,16.50%,52.60%,7.10%
Zeljko Rebraca,LAC,33,Jul-00,265,None,Yugoslavia,1994,2,54,58,5.8,3.2,0.4,0.7,5.80%,14.30%,15.90%,62.50%,4.90%
Zendon Hamilton,MIL,30,11-Jun,254,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,16,3.2,2.6,0.4,-11.7,11.90%,16.80%,18.60%,48.00%,6.30%
Zoran Planinic,NJN,22,7-Jun,200,None,Croatia,2003,1,22,43,5,1.6,1,-4.4,3.80%,10.20%,21.70%,53.40%,18.50%
Zydrunas Ilgauskas,CLE,30,3-Jul,260,None,Lithuania,1996,1,20,78,16.9,8.6,1.3,3.5,11.80%,14.90%,24.10%,55.00%,6.50%